CO_IES,CO_CURSO,NO_CURSO,CO_CINE_ROTULO,TP_MODALIDADE_ENSINO,IN_AJUDA_DEFICIENTE,IN_QTD_RECURSOS,QT_MATRICULA_TOTAL,QT_CONCLUINTE_TOTAL
3,116188,ENGENHARIA DE COMPUTAÇÃO,0616E01,Presencial,1,4.0,243,7
3,116192,CIÊNCIAS ATUARIAIS,0542C01,Presencial,0,0.0,166,10
3,116194,BIBLIOTECONOMIA E DOCUMENTAÇÃO,0322B01,Presencial,1,7.0,195,18
3,116210,COMUNICAÇÃO SOCIAL - AUDIOVISUAL,0321R01,Presencial,1,2.0,12,1
3,116216,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,1,2.0,89,30
3,116220,ENGENHARIA ELÉTRICA,0713E05,Presencial,1,2.0,260,11
3,116324,RELAÇÕES INTERNACIONAIS,0312R01,Presencial,1,2.0,225,4
3,1108064,DESIGN,0212D02,Presencial,1,3.0,198,13
3,1108065,ENGENHARIA AGRÍCOLA,0811E01,Presencial,1,5.0,171,12
3,1108066,ENGENHARIA AMBIENTAL E SANITÁRIA,0712E02,Presencial,1,3.0,181,20
3,1108067,MEDICINA VETERINÁRIA,0841M01,Presencial,1,1.0,274,30
3,1108149,ENFERMAGEM,0913E01,Presencial,1,11.0,182,22
3,1108153,MEDICINA,0912M01,Presencial,1,11.0,327,45
3,1108154,FARMÁCIA,0916F01,Presencial,1,3.0,202,20
3,1108158,NUTRIÇÃO,0915N01,Presencial,0,0.0,171,31
3,1108163,FISIOTERAPIA,0915F01,Presencial,0,0.0,216,40
3,1108167,ODONTOLOGIA,0911O01,Presencial,1,4.0,229,26
3,1108170,FONOAUDIOLOGIA,0915F02,Presencial,0,0.0,161,31
3,1108172,TERAPIA OCUPACIONAL,0915T01,Presencial,1,4.0,159,24
3,1109547,ECOLOGIA,0521E01,Presencial,1,5.0,139,14
3,1109548,ENGENHARIA DE PETRÓLEO,0724E02,Presencial,1,1.0,215,10
3,1116573,ADMINISTRAÇÃO PÚBLICA,0413A02,A distância,1,1.0,190,7
3,1158648,ASTRONOMIA,0533A01,Presencial,1,1.0,112,1
3,1182902,CIÊNCIAS DA RELIGIÃO,0114E07,Presencial,1,2.0,154,11
3,1182904,MATEMÁTICA APLICADA E COMPUTACIONAL,0541M02,Presencial,1,2.0,115,3
3,1279838,LETRAS - LIBRAS,0115L07,Presencial,1,4.0,92,9
3,1316062,TEATRO,0114T01,Presencial,1,2.0,185,10
3,1321266,FILOSOFIA,0114F01,A distância,1,1.0,42,1
3,1321267,LETRAS - ESPANHOL,0115L02,A distância,1,1.0,51,8
3,1321268,LETRAS - INGLÊS,0115L04,A distância,1,1.0,70,6
3,1321449,AGROINDÚSTRIA,0811A02,Presencial,1,10.0,158,17
3,1321453,MEDICINA VETERINÁRIA,0841M01,Presencial,1,11.0,196,16
3,1321454,ZOOTECNIA,0811Z01,Presencial,1,2.0,169,12
3,1321455,ENGENHARIA AGRONÔMICA,0811A04,Presencial,1,2.0,197,7
3,1457514,CINEMA E AUDIOVISUAL,0211C01,Presencial,1,2.0,196,12
3,1457515,PUBLICIDADE E PROPAGANDA,0414P01,Presencial,1,2.0,127,0
4,376,DIREITO,0421D01,Presencial,1,1.0,672,87
4,377,SERVIÇO SOCIAL,0923S01,Presencial,1,1.0,416,60
4,378,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,1.0,560,57
4,379,MATEMÁTICA,0114M01,Presencial,1,1.0,478,25
4,380,FILOSOFIA,0114F01,Presencial,1,1.0,244,21
4,381,PEDAGOGIA,0113P01,Presencial,1,1.0,1218,85
4,382,QUÍMICA,0114Q01,Presencial,1,1.0,427,9
4,383,ENGENHARIA CIVIL,0732E01,Presencial,1,1.0,305,20
4,385,ENGENHARIA FLORESTAL,0821E01,Presencial,1,1.0,208,14
4,386,ENGENHARIA DE PESCA,0831E01,Presencial,1,1.0,213,12
4,388,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,1.0,678,82
4,389,MEDICINA,0912M01,Presencial,1,1.0,800,147
4,390,FARMÁCIA,0916F01,Presencial,1,1.0,250,19
4,391,ODONTOLOGIA,0911O01,Presencial,1,1.0,228,18
4,392,ADMINISTRAÇÃO,0413A01,Presencial,1,1.0,1113,125
4,393,BIBLIOTECONOMIA,0322B01,Presencial,1,1.0,250,22
4,394,CIÊNCIAS NATURAIS,0114C02,Presencial,1,1.0,337,31
4,395,COMUNICAÇÃO SOCIAL - JORNALISMO,0321J01,Presencial,1,1.0,186,20
4,396,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,1.0,493,44
4,397,FÍSICA,0114F02,Presencial,1,1.0,441,11
4,398,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,1.0,248,53
4,399,AGRONOMIA,0811A04,Presencial,1,1.0,238,13
4,400,ESTATÍSTICA,0542E01,Presencial,1,1.0,180,11
4,401,GEOLOGIA,0532G02,Presencial,1,1.0,202,26
4,402,HISTÓRIA,0114H01,Presencial,1,1.0,600,35
4,403,GEOGRAFIA,0114G01,Presencial,1,1.0,398,38
4,407,CIÊNCIAS SOCIAIS,0312C02,Presencial,1,1.0,221,9
4,2133,ENFERMAGEM,0913E01,Presencial,1,1.0,296,42
4,18353,PSICOLOGIA,0313P01,Presencial,1,1.0,344,32
4,20252,COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS,0414R01,Presencial,1,1.0,163,18
4,27733,LETRAS - LÍNGUA E LITERATURA INGLESA,0115L04,Presencial,1,1.0,279,33
4,33083,LETRAS - LÍNGUA E LITERATURA FRANCESA,0115L03,Presencial,1,1.0,107,8
4,34646,LETRAS - LÍNGUA E LITERATURA PORTUGUESA,0115L13,Presencial,1,1.0,683,39
4,62484,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,1.0,257,18
4,62486,MÚSICA,0114M02,Presencial,1,1.0,231,17
4,62512,ARTES VISUAIS,0114A02,Presencial,1,1.0,317,22
4,65424,ZOOTECNIA,0811Z01,Presencial,1,1.0,199,4
4,65426,LETRAS - LÍNGUA E LITERATURA ESPANHOLA,0115L02,Presencial,1,1.0,108,5
4,84288,ENGENHARIA DA COMPUTAÇÃO,0714E04,Presencial,1,1.0,274,16
4,84526,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,1.0,306,33
4,101606,LETRAS - PORTUGUÊS E ESPANHOL,0115L12,Presencial,1,1.0,254,19
4,101608,ADMINISTRAÇÃO,0413A01,Presencial,1,1.0,260,27
4,101610,CIÊNCIAS AGRÁRIAS E DO AMBIENTE,0114C01,Presencial,1,1.0,215,11
4,101612,ANTROPOLOGIA,0312A01,Presencial,1,1.0,177,15
4,101614,PEDAGOGIA,0113P01,Presencial,1,1.0,272,32
4,101618,CIÊNCIAS - QUÍMICA E BIOLOGIA,0114C02,Presencial,1,1.0,268,7
4,101620,AGRONOMIA,0811A04,Presencial,1,1.0,252,16
4,101622,ENGENHARIA AMBIENTAL,0712E01,Presencial,1,1.0,211,13
4,101637,CIÊNCIAS - QUÍMICA E BIOLOGIA,0114C02,Presencial,1,1.0,190,6
4,101639,PEDAGOGIA,0113P01,Presencial,1,1.0,225,17
4,101641,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,1,1.0,212,27
4,101643,CIÊNCIAS - MATEMÁTICA E FÍSICA,0114C02,Presencial,1,1.0,108,6
4,101645,NUTRIÇÃO,0915N01,Presencial,1,1.0,235,31
4,101647,BIOTECNOLOGIA,0512B02,Presencial,1,1.0,166,8
4,101651,FISIOTERAPIA,0915F01,Presencial,1,1.0,223,22
4,101653,ENFERMAGEM,0913E01,Presencial,1,1.0,247,34
4,101655,CIÊNCIAS - MATEMÁTICA E FÍSICA,0114C02,Presencial,1,1.0,213,10
4,101659,CIÊNCIAS - QUÍMICA E BIOLOGIA,0114C02,Presencial,1,1.0,240,18
4,104364,EDUCAÇÃO FÍSICA - TREINAMENTO ESPORTIVO,0915E01,Presencial,1,1.0,124,9
4,104366,EDUCAÇÃO FÍSICA - PROMOÇÃO EM SAÚDE E LAZER,0915E01,Presencial,1,1.0,130,13
4,104368,CIÊNCIAS BIOLÓGICAS,0114B01,A distância,1,1.0,141,0
4,112086,SISTEMA DE INFORMAÇÃO,0615S02,Presencial,1,1.0,228,15
4,112088,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,1.0,219,21
4,112090,FARMÁCIA,0916F01,Presencial,1,1.0,252,15
4,112092,QUÍMICA INDUSTRIAL,0531Q02,Presencial,1,1.0,194,15
4,112094,CIÊNCIAS - QUÍMICA E BIOLOGIA,0114C02,Presencial,1,1.0,244,13
4,112096,CIÊNCIAS - MATEMÁTICA E FÍSICA,0114C02,Presencial,1,1.0,226,13
4,112098,SERVIÇO SOCIAL,0923S01,Presencial,1,1.0,231,23
4,112100,PEDAGOGIA,0113P01,Presencial,1,1.0,238,15
4,112102,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,1.0,245,27
4,112104,COMUNICAÇÃO SOCIAL - JORNALISMO,0321J01,Presencial,1,1.0,222,31
4,112106,ADMINISTRAÇÃO,0413A01,Presencial,1,1.0,269,21
4,112108,ZOOTECNIA,0811Z01,Presencial,1,1.0,239,17
4,112118,CIÊNCIAS AGRÁRIAS,0114C01,A distância,1,1.0,249,0
4,112126,ARTES VISUAIS,0114A02,A distância,1,1.0,128,0
4,112290,FISIOTERAPIA,0915F01,Presencial,1,1.0,224,19
4,116832,DESIGN,0212D02,Presencial,1,1.0,235,22
4,118408,ENGENHARIA ELÉTRICA - TELECOMUNICAÇÕES,0713E05,Presencial,1,1.0,102,2
4,118410,ENGENHARIA ELÉTRICA - ELETROTÉCNICA,0713E05,Presencial,1,1.0,115,14
4,118412,ENGENHARIA ELÉTRICA - ELETRÔNICA,0713E05,Presencial,1,1.0,110,8
4,122002,EDUCAÇÃO FÍSICA,0114E03,A distância,1,1.0,195,0
4,122628,ENGENHARIA MECÂNICA,0715E02,Presencial,1,1.0,238,5
4,122630,ENGENHARIA DE MATERIAIS,0722E01,Presencial,1,1.0,207,11
4,122632,BIOTECNOLOGIA,0512B02,Presencial,1,1.0,173,19
4,122634,ENGENHARIA DE SOFTWARE,0615S02,Presencial,1,1.0,230,10
4,122636,ARQUIVOLOGIA,0322A01,Presencial,1,1.0,229,25
4,122640,ARQUITETURA E URBANISMO,0731A02,Presencial,1,1.0,294,25
4,122642,ENGENHARIA DE PETRÓLEO E GÁS,0724E02,Presencial,1,1.0,226,19
4,122644,ENGENHARIA QUÍMICA,0711E05,Presencial,1,1.0,275,27
4,300379,MATEMÁTICA,0541M01,Presencial,1,1.0,45,2
4,300403,GEOGRAFIA,0312G01,Presencial,1,1.0,85,8
4,1103469,ARTES VISUAIS,0114A02,Presencial,1,1.0,161,12
4,1104306,ADMINISTRAÇÃO,0413A01,A distância,1,1.0,1,1
4,1106983,QUÍMICA,0531Q01,Presencial,1,1.0,148,8
4,1106984,FÍSICA,0533F01,Presencial,1,1.0,116,6
4,1110779,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,1,1.0,100,18
4,1128322,LETRAS - LÍNGUA E LITERATURA JAPONESA,0115L06,Presencial,1,1.0,149,2
4,1158678,ENGENHARIA DE SOFTWARE,0613E01,Presencial,1,1.0,244,21
4,1167036,ENGENHARIA DE ALIMENTOS,0721E01,Presencial,1,1.0,206,9
4,1167330,AGRONOMIA,0811A04,Presencial,1,1.0,243,13
4,1171749,ENGENHARIA SANITÁRIA,0712E02,Presencial,1,1.0,198,15
4,1179494,FORMAÇÃO DE PROFESSORES INDÍGENAS,0113E03,Presencial,0,0.0,322,16
4,1183006,ADMINISTRAÇÃO PÚBLICA,0413A02,A distância,1,1.0,180,0
4,1202516,LICENCIATURA INDÍGENA POLÍTICAS EDUCACIONAIS E DESENVOLVIMENTO SUSTENTÁVEL,0114E04,Presencial,0,0.0,407,3
4,1270121,LETRAS - LIBRAS,0115L07,Presencial,1,1.0,123,15
4,5000500,MATEMÁTICA APLICADA,0541M02,Presencial,1,1.0,92,2
4,5001406,MEDICINA,0912M01,Presencial,1,1.0,36,0
5,484,MEDICINA,0912M01,Presencial,1,10.0,517,76
5,485,ODONTOLOGIA,0911O01,Presencial,1,10.0,263,36
5,486,ENFERMAGEM,0913E01,Presencial,1,10.0,306,48
5,487,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,10.0,437,79
5,488,NUTRIÇÃO,0915N01,Presencial,1,10.0,315,55
5,490,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,10.0,395,56
5,491,DIREITO,0421D01,Presencial,1,10.0,500,84
5,492,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,10.0,275,28
5,494,HISTÓRIA,0114H01,Presencial,1,10.0,425,67
5,495,GEOGRAFIA,0114G01,Presencial,1,10.0,374,53
5,496,FILOSOFIA,0114F01,Presencial,1,10.0,120,14
5,497,SERVIÇO SOCIAL,0923S01,Presencial,1,10.0,131,21
5,498,CIÊNCIAS SOCIAIS,0312C02,Presencial,1,10.0,67,7
5,499,ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,0731E03,Presencial,1,10.0,202,33
5,500,ADMINISTRAÇÃO,0413A01,Presencial,1,10.0,175,38
5,501,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,1,10.0,347,46
5,502,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,10.0,168,22
5,504,MEDICINA VETERINÁRIA,0841M01,Presencial,1,10.0,379,47
5,508,ENGENHARIA AGRONÔMICA,0811A04,Presencial,1,10.0,325,31
5,512,ENGENHARIA CIVIL,0732E01,Presencial,1,10.0,373,47
5,513,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,10.0,268,20
5,516,FARMÁCIA,0916F01,Presencial,1,10.0,254,32
5,517,ARQUITETURA E URBANISMO,0731A02,Presencial,1,10.0,316,51
5,518,FÍSICA,0533F01,Presencial,1,10.0,113,3
5,519,QUÍMICA,0531Q01,Presencial,1,10.0,94,10
5,520,MATEMÁTICA,0541M01,Presencial,1,10.0,74,8
5,525,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,1,10.0,114,13
5,18373,ADMINISTRAÇÃO,0413A01,Presencial,1,10.0,360,35
5,22128,LETRAS - PORTUGUÊS E FRANCÊS,0115L14,Presencial,1,10.0,162,17
5,22129,JORNALISMO,0321J01,Presencial,1,10.0,309,41
5,32832,LETRAS - LÍNGUA PORTUGUESA,0115L13,Presencial,1,10.0,343,46
5,33221,PEDAGOGIA,0113P01,Presencial,1,10.0,178,32
5,56030,LETRAS - INGLÊS,0115L04,Presencial,1,10.0,156,15
5,73192,PEDAGOGIA,0113P01,Presencial,1,10.0,960,114
5,94086,LETRAS - PORTUGUÊS,0115L13,Presencial,1,10.0,172,30
5,99714,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,10.0,267,23
5,99718,ENGENHARIA FLORESTAL,0821E01,Presencial,1,10.0,232,31
5,99722,ZOOTECNIA,0811Z01,Presencial,1,10.0,201,9
5,99728,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,10.0,351,38
5,99738,ENGENHARIA DE PESCA,0831E01,Presencial,1,10.0,299,22
5,99860,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,10.0,348,45
5,99864,ENFERMAGEM,0913E01,Presencial,1,10.0,327,70
5,99870,ADMINISTRAÇÃO,0413A01,Presencial,1,10.0,343,43
5,99916,ENGENHARIA AGRONÔMICA,0811A04,Presencial,1,10.0,401,56
5,99921,TURISMO,1015T01,Presencial,1,10.0,290,43
5,102530,PSICOLOGIA,0313P01,Presencial,1,10.0,405,71
5,102564,FISIOTERAPIA,0915F01,Presencial,1,10.0,402,65
5,102566,BIOMEDICINA,0914B01,Presencial,1,10.0,308,70
5,102576,MATEMÁTICA,0114M01,Presencial,1,10.0,287,18
5,102580,NUTRIÇÃO,0915N01,Presencial,1,10.0,359,69
5,102588,MATEMÁTICA,0114M01,Presencial,1,10.0,303,31
5,102590,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,1,10.0,315,27
5,102675,MEDICINA VETERINÁRIA,0841M01,Presencial,1,10.0,281,43
5,104018,HISTÓRIA,0114H01,Presencial,1,10.0,356,52
5,104156,PEDAGOGIA,0113P01,Presencial,1,10.0,214,44
5,104726,PEDAGOGIA,0113P01,A distância,1,10.0,510,11
5,108006,ADMINISTRAÇÃO,0413A01,A distância,1,10.0,749,81
5,108660,SISTEMAS DE INFORMAÇÃO,0615S02,A distância,1,10.0,438,27
5,109356,MATEMÁTICA,0114M01,A distância,1,10.0,706,46
5,109358,FÍSICA,0114F02,A distância,1,10.0,64,2
5,109386,QUÍMICA,0114Q01,A distância,1,10.0,173,4
5,109390,CIÊNCIAS BIOLÓGICAS,0114B01,A distância,1,10.0,125,13
5,109394,FILOSOFIA,0114F01,A distância,1,10.0,540,44
5,112454,ARQUEOLOGIA,0222A01,Presencial,1,10.0,101,17
5,116402,ESTATÍSTICA,0542E01,Presencial,1,10.0,107,2
5,116404,"MODA, DESIGN E ESTILISMO",0212M01,Presencial,1,10.0,303,38
5,116406,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,10.0,313,40
5,116408,ENGENHARIA ELÉTRICA,0713E05,Presencial,1,10.0,387,37
5,116410,ENGENHARIA MECÂNICA,0715E02,Presencial,1,10.0,341,50
5,116632,ENFERMAGEM,0913E01,Presencial,1,10.0,243,29
5,116638,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,10.0,289,39
5,116640,ADMINISTRAÇÃO,0413A01,Presencial,1,10.0,328,43
5,116642,PEDAGOGIA,0113P01,Presencial,1,10.0,323,54
5,123498,ADMINISTRAÇÃO PÚBLICA,0413A02,A distância,1,10.0,221,9
5,300518,FÍSICA,0114F02,Presencial,1,10.0,283,16
5,300520,MATEMÁTICA,0114M01,Presencial,1,10.0,270,24
5,1105124,MÚSICA,0114M02,Presencial,1,10.0,165,33
5,1105133,ARTES VISUAIS,0114A02,Presencial,1,10.0,172,17
5,1105789,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,10.0,151,7
5,1105815,CIÊNCIAS SOCIAIS,0114C03,Presencial,1,10.0,77,16
5,1105825,HISTÓRIA,0222H01,Presencial,1,10.0,2,0
5,1105828,QUÍMICA,0114Q01,Presencial,1,10.0,209,14
5,1105897,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,10.0,143,15
5,1154629,CIÊNCIA POLÍTICA,0312C01,Presencial,1,10.0,91,8
5,1178392,ENGENHARIA DE MATERIAIS,0722E01,Presencial,1,10.0,195,11
5,1186923,LETRAS - INGLÊS,0115L04,A distância,1,10.0,684,45
5,1188908,CIÊNCIAS DA NATUREZA,0114C02,Presencial,1,10.0,261,12
5,1202553,MEDICINA,0912M01,Presencial,1,10.0,283,0
5,1270463,LETRAS - PORTUGUÊS,0115L13,A distância,1,10.0,562,49
5,1270583,LETRAS - LIBRAS,0115L07,Presencial,1,10.0,124,20
5,1270584,EDUCAÇÃO DO CAMPO - CIÊNCIAS DA NATUREZA,0114E02,Presencial,1,10.0,212,24
5,1270592,EDUCAÇÃO DO CAMPO - CIÊNCIAS DA NATUREZA,0114E02,Presencial,1,10.0,240,34
5,1270636,EDUCAÇÃO DO CAMPO - CIÊNCIAS DA NATUREZA,0114E02,Presencial,1,10.0,242,29
5,1270649,EDUCAÇÃO DO CAMPO - CIÊNCIAS HUMANAS E SOCIAIS,0114E02,Presencial,1,10.0,203,37
5,1305529,HISTÓRIA,0114H01,A distância,1,10.0,375,7
5,1305536,CIÊNCIAS DA NATUREZA,0114C02,A distância,1,10.0,8,5
5,1305546,GEOGRAFIA,0114G01,A distância,1,10.0,751,31
5,1305552,COMPUTAÇÃO E INFORMÁTICA,0114C05,A distância,1,10.0,349,5
5,1342610,MEDICINA,0912M01,Presencial,1,10.0,109,0
5,1475874,ZOOTECNIA,0811Z01,Presencial,1,4.0,38,0
6,586,ENGENHARIA CIVIL,0732E01,Presencial,1,11.0,373,47
6,587,ENGENHARIA DE MINAS,0724E01,Presencial,1,11.0,373,50
6,588,ENGENHARIA GEOLÓGICA,0532G02,Presencial,1,11.0,375,40
6,589,ENGENHARIA METALÚRGICA,0715E03,Presencial,1,11.0,288,32
6,590,FARMÁCIA,0916F01,Presencial,1,11.0,487,52
6,591,NUTRIÇÃO,0915N01,Presencial,1,11.0,313,28
6,592,HISTÓRIA,0114H01,Presencial,1,11.0,312,49
6,593,LETRAS,0115L13,Presencial,1,11.0,273,45
6,594,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,11.0,310,30
6,595,FILOSOFIA,0114F01,Presencial,1,11.0,69,11
6,596,DIREITO,0421D01,Presencial,1,11.0,528,94
6,18875,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,11.0,377,57
6,18876,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,11.0,134,21
6,18877,MATEMÁTICA,0114M01,Presencial,1,11.0,66,3
6,21157,ARTES CÊNICAS,0114T01,Presencial,1,11.0,102,14
6,21158,MÚSICA,0114M02,Presencial,1,11.0,99,16
6,21159,QUÍMICA INDUSTRIAL,0531Q02,Presencial,1,11.0,106,19
6,21160,FÍSICA,0533F01,Presencial,1,11.0,46,3
6,41612,ARTES CÊNICAS,0215A01,Presencial,1,11.0,86,15
6,41622,TURISMO,1015T01,Presencial,1,11.0,273,36
6,41624,ENGENHARIA AMBIENTAL,0712E01,Presencial,1,11.0,189,12
6,41626,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,0714E05,Presencial,1,11.0,381,79
6,61560,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,11.0,405,90
6,80779,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,1,11.0,280,26
6,103596,MEDICINA,0912M01,Presencial,1,11.0,500,80
6,111502,ADMINISTRAÇÃO PÚBLICA,0413A02,A distância,1,11.0,205,7
6,111504,PEDAGOGIA,0113P01,A distância,1,11.0,170,31
6,111506,MATEMÁTICA,0114M01,A distância,1,11.0,156,20
6,112592,QUÍMICA,0114Q01,Presencial,1,11.0,99,4
6,112594,ADMINISTRAÇÃO,0413A01,Presencial,1,11.0,409,50
6,112596,ARQUITETURA E URBANISMO,0731A02,Presencial,1,11.0,383,70
6,112598,JORNALISMO,0321J01,Presencial,1,11.0,439,85
6,112600,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,11.0,195,21
6,112602,ESTATÍSTICA,0542E01,Presencial,1,11.0,120,8
6,112604,MUSEOLOGIA,0322M01,Presencial,1,11.0,160,22
6,112606,PEDAGOGIA,0113P01,Presencial,1,11.0,320,35
6,121650,CIÊNCIA E TECNOLOGIA DE ALIMENTOS,0721A01,Presencial,1,11.0,219,27
6,121665,ENGENHARIA MECÂNICA,0715E02,Presencial,1,11.0,374,53
6,121669,SERVIÇO SOCIAL,0923S01,Presencial,1,11.0,390,55
6,121677,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,11.0,339,66
6,121679,ENGENHARIA DE COMPUTAÇÃO,0714E04,Presencial,1,12.0,313,23
6,121681,ENGENHARIA ELÉTRICA,0713E05,Presencial,1,11.0,372,46
6,300592,HISTÓRIA,0222H01,Presencial,1,11.0,74,8
6,300593,LETRAS,0231L12,Presencial,1,11.0,65,7
6,300595,FILOSOFIA,0223F01,Presencial,1,11.0,50,13
6,318876,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,1,11.0,131,23
6,318877,MATEMÁTICA,0541M01,Presencial,1,11.0,16,2
6,1083188,EDUCAÇÃO FÍSICA,0915E01,Presencial,1,11.0,155,26
6,1168454,FÍSICA,0114F02,Presencial,1,11.0,29,4
6,1177731,GEOGRAFIA,0114G01,A distância,1,12.0,85,0
6,1404130,ENGENHARIA URBANA,0788P01,Presencial,1,11.0,120,0
6,1484985,LETRAS - ESTUDOS LITERÁRIOS,0231L12,Presencial,1,11.0,6,0
6,1484987,LETRAS - TRADUÇÃO,0231L22,Presencial,1,11.0,7,0
6,1484989,LETRAS - INGLÊS,0115L04,Presencial,1,11.0,10,0
6,1484990,LETRAS - PORTUGUÊS,0115L13,Presencial,1,11.0,29,0
7,614,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,11.0,291,38
7,615,ENGENHARIA CIVIL,0732E01,Presencial,1,11.0,447,66
7,616,ENGENHARIA DE MATERIAIS,0722E01,Presencial,1,11.0,454,54
7,619,ENGENHARIA QUÍMICA,0711E05,Presencial,1,11.0,464,60
7,621,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,11.0,169,20
7,622,ESTATÍSTICA,0542E01,Presencial,1,11.0,212,19
7,623,FÍSICA,0114F02,Presencial,1,11.0,40,1
7,624,MATEMÁTICA,0114M01,Presencial,1,11.0,37,6
7,626,ENFERMAGEM,0913E01,Presencial,1,11.0,155,20
7,627,FISIOTERAPIA,0915F01,Presencial,1,11.0,184,35
7,628,TERAPIA OCUPACIONAL,0915T01,Presencial,1,11.0,197,19
7,630,CIÊNCIAS SOCIAIS,0312C02,Presencial,1,11.0,358,41
7,631,ENGENHARIA DE COMPUTAÇÃO,0616E01,Presencial,1,11.0,191,18
7,632,ENGENHARIA AGRONÔMICA,0811A04,Presencial,1,11.0,280,35
7,634,BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO,0322B01,Presencial,1,11.0,188,31
7,635,EDUCAÇÃO FÍSICA,0114E03,Presencial,1,11.0,128,9
7,637,MATEMÁTICA,0114M01,Presencial,1,11.0,121,9
7,639,IMAGEM E SOM,0211C01,Presencial,1,11.0,177,32
7,29672,LETRAS - ESPANHOL,0115L12,Presencial,1,11.0,104,15
7,31302,LETRAS - INGLÊS,0115L15,Presencial,1,11.0,104,12
7,45108,ENGENHARIA FÍSICA,0715E01,Presencial,1,11.0,224,19
7,45111,QUÍMICA,0114Q01,Presencial,1,11.0,139,12
7,81283,MÚSICA,0114M02,Presencial,1,11.0,106,14
7,87564,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,11.0,602,91
7,90091,MEDICINA,0912M01,Presencial,1,11.0,232,35
7,96401,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,1,11.0,197,21
7,96403,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,11.0,179,24
7,96405,TURISMO,1015T01,Presencial,1,11.0,170,20
7,96407,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,1,11.0,316,53
7,96436,ENGENHARIA FLORESTAL,0821E01,Presencial,1,11.0,192,20
7,96779,BIOTECNOLOGIA,0512B02,Presencial,1,11.0,128,20
7,99189,FILOSOFIA,0114F01,Presencial,1,11.0,39,1
7,108016,SISTEMAS DE INFORMAÇÃO,0615S02,A distância,0,0.0,20,9
7,109341,PRODUÇÃO SUCROALCOOLEIRA,0721P03,A distância,0,0.0,0,0
7,109343,EDUCAÇÃO MUSICAL,0114M02,A distância,0,0.0,50,21
7,109353,PEDAGOGIA,0113P01,A distância,0,0.0,8,4
7,109378,ENGENHARIA AMBIENTAL,0712E01,A distância,0,0.0,62,20
7,109478,PSICOLOGIA,0313P01,Presencial,1,11.0,212,39
7,112676,CIÊNCIAS ECONÔMICAS,0311E01,Presencial,1,11.0,269,44
7,112680,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,1,11.0,240,39
7,115070,FÍSICA,0114F02,Presencial,1,11.0,80,1
7,115074,EDUCAÇÃO ESPECIAL,0113E02,Presencial,1,11.0,140,22
7,115076,PEDAGOGIA,0113P01,Presencial,1,11.0,272,38
7,115078,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,1,11.0,185,24
7,115080,GEOGRAFIA,0114G01,Presencial,1,11.0,222,19
